CONDITION,THERAPY,CODE_TYPE,CODE,CODE_DESCRIPTION
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,283077,prednisolone 3 MG/ML Oral Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309680,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisolone,rxnorm,260409,prednisolone 1 MG/ML Oral Solution [Pediapred]
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602912,lenalidomide 5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602910,lenalidomide 10 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643712,lenalidomide 15 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1428947,lenalidomide 20 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643720,lenalidomide 25 MG Oral Capsule
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1437968,cyclophosphamide 25 MG Oral Capsule
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1437969,cyclophosphamide 50 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1242231,lenalidomide 2.5 MG Oral Capsule
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309683,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension
MULTIPLE_MYELOMA,prednisolone,rxnorm,283077,prednisolone 3 MG/ML Oral Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,762675,{21 (methylprednisolone 4 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197579,dexamethasone 1 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197581,dexamethasone 2 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309696,dexamethasone phosphate 10 MG/ML Injectable Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,311659,methylprednisolone 40 MG Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743704,methylprednisolone 125 MG Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1872062,doxorubicin hydrochloride 20 MG Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790095,doxorubicin hydrochloride 50 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734917,cyclophosphamide 500 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734919,cyclophosphamide 1000 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,1734921,cyclophosphamide 2000 MG Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743855,1 ML methylprednisolone acetate 80 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743855,1 ML methylprednisolone acetate 80 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743779,1 ML methylprednisolone acetate 40 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743779,1 ML methylprednisolone acetate 40 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743855,1 ML methylprednisolone acetate 80 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743855,1 ML methylprednisolone acetate 80 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,2108020,dexamethasone 0.4 MG Drug Implant [Dextenza]
MULTIPLE_MYELOMA,dexamethasone,rxnorm,2108020,dexamethasone 0.4 MG Drug Implant [Dextenza]
MULTIPLE_MYELOMA,dexamethasone,rxnorm,2108020,dexamethasone 0.4 MG Drug Implant [Dextenza]
MULTIPLE_MYELOMA,bortezomib,rxnorm,2608952,3.5 ML bortezomib 1 MG/ML Injection
MULTIPLE_MYELOMA,bortezomib,rxnorm,2608948,1.4 ML bortezomib 2.5 MG/ML Injection
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,226343,dexamethasone phosphate 1 MG/ML Ophthalmic Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,763183,{48 (prednisone 10 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,1743707,methylprednisolone 125 MG Injection [Solu-Medrol]
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197581,dexamethasone 2 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1116927,dexamethasone phosphate 4 MG/ML Injectable Solution
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1812079,1 ML dexamethasone phosphate 10 MG/ML Injection
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1242231,lenalidomide 2.5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1242231,lenalidomide 2.5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602912,lenalidomide 5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602912,lenalidomide 5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602910,lenalidomide 10 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602910,lenalidomide 10 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643712,lenalidomide 15 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643712,lenalidomide 15 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1428947,lenalidomide 20 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1428947,lenalidomide 20 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643720,lenalidomide 25 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643720,lenalidomide 25 MG Oral Capsule
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790115,10 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790127,25 ML doxorubicin hydrochloride liposome 2 MG/ML Injection
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197973,methylprednisolone 8 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,328161,methylprednisolone 16 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,prednisolone,rxnorm,197971,methylprednisolone 32 MG Oral Tablet
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1242231,lenalidomide 2.5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1242231,lenalidomide 2.5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602912,lenalidomide 5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602912,lenalidomide 5 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602910,lenalidomide 10 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,602910,lenalidomide 10 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643712,lenalidomide 15 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643712,lenalidomide 15 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1428947,lenalidomide 20 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,1428947,lenalidomide 20 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643720,lenalidomide 25 MG Oral Capsule
MULTIPLE_MYELOMA,lenalidomide,rxnorm,643720,lenalidomide 25 MG Oral Capsule
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790097,5 ML doxorubicin hydrochloride 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1790100,25 ML doxorubicin hydrochloride 2 MG/ML Injection
MULTIPLE_MYELOMA,doxorubicin,rxnorm,1191138,doxorubicin hydrochloride 2 MG/ML Injectable Solution
MULTIPLE_MYELOMA,melphalan,rxnorm,311487,melphalan 50 MG Injection
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,cyclophosphamide,rxnorm,2386859,cyclophosphamide 200 MG/ML Injectable Solution
MULTIPLE_MYELOMA,bortezomib,rxnorm,402243,bortezomib 3.5 MG Injection
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198146,prednisone 2.5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312617,prednisone 5 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,763181,{21 (prednisone 5 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,763179,{48 (prednisone 5 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,763185,{21 (prednisone 10 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,763183,{48 (prednisone 10 MG Oral Tablet) } Pack
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198148,prednisone 50 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197580,dexamethasone 1.5 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197581,dexamethasone 2 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197582,dexamethasone 4 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,197583,dexamethasone 6 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1998482,{21 (dexamethasone 1.5 MG Oral Tablet) } Pack [TaperDex 6 Day Taper]
MULTIPLE_MYELOMA,dexamethasone,rxnorm,1998481,{49 (dexamethasone 1.5 MG Oral Tablet) } Pack [TaperDex 12 Day Taper]
MULTIPLE_MYELOMA,prednisolone,rxnorm,259966,methylprednisolone 4 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,198144,prednisone 1 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,prednisone,rxnorm,312615,prednisone 20 MG Oral Tablet
MULTIPLE_MYELOMA,dexamethasone,rxnorm,404630,ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Suspension [Ciprodex]
MULTIPLE_MYELOMA,dexamethasone,rxnorm,309679,dexamethasone 0.001 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Ophthalmic Ointment
MULTIPLE_MYELOMA,prednisone,rxnorm,198145,prednisone 10 MG Oral Tablet
